open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore,time
1784617140000,65923.33,65941.51,65912.99,65913.0,33.3992,1784617199999,2201769.4254062,1700,6.66474,439339.8380889,0,1784617140
1784617200000,65913.0,65922.86,65900.01,65904.01,35.93226,1784617259999,2368319.6393395,3124,30.70093,2023503.4309993,0,1784617200
1784617260000,65904.0,65922.86,65904.0,65922.86,4.01476,1784617319999,264620.2291662,1205,3.71345,244760.2506071,0,1784617260
1784617320000,65922.86,65949.98,65922.85,65944.01,6.30725,1784617379999,415921.949565,1719,3.57041,235432.3104652,0,1784617320
1784617380000,65944.0,65944.0,65924.0,65941.98,6.56782,1784617439999,433002.6926637,1711,5.29034,348774.1698592,0,1784617380
1784617440000,65941.98,65941.99,65924.0,65928.88,6.17981,1784617499999,407437.3159317,1145,0.88237,58172.9465667,0,1784617440
1784617500000,65928.88,65945.22,65903.0,65907.99,16.26633,1784617559999,1072385.742089,2098,7.02126,462912.1009742,0,1784617500
1784617560000,65907.99,65912.0,65882.0,65882.01,6.15144,1784617619999,405367.2845699,1718,0.47359,31212.8622429,0,1784617560
1784617620000,65882.01,65891.71,65878.59,65878.6,5.92753,1784617679999,390549.7980218,1403,1.52463,100450.5598169,0,1784617620
1784617680000,65878.6,65878.6,65873.16,65873.17,5.44035,1784617739999,358399.8910509,792,1.11903,73720.0046883,0,1784617680
1784617740000,65873.16,65873.18,65866.0,65873.15,6.65976,1784617799999,438681.0946376,1383,5.25097,345882.5285421,0,1784617740
1784617800000,65873.16,65880.0,65868.01,65868.02,6.37604,1784617859999,420028.2052128,1216,2.85839,188290.4133398,0,1784617800
1784617860000,65868.01,65878.0,65868.01,65876.87,11.647,1784617919999,767200.7031758,1494,6.68649,440437.6007942,0,1784617860
1784617920000,65876.88,65914.0,65876.87,65914.0,15.48179,1784617979999,1020132.5720815,1435,14.8116,975977.1730756,0,1784617920
1784617980000,65913.99,65930.82,65913.99,65916.97,12.14136,1784618039999,800401.1474641,1283,10.55141,695588.694966,0,1784617980
1784618040000,65916.98,65940.57,65914.0,65931.92,15.10902,1784618099999,996110.4165484,1388,11.57884,763396.6296355,0,1784618040
1784618100000,65931.92,65931.92,65914.0,65914.51,21.64492,1784618159999,1426983.7716403,1572,19.13805,1261710.4403845,0,1784618100
1784618160000,65914.52,65928.0,65914.51,65928.0,4.27353,1784618219999,281737.269017,732,2.03962,134462.7382567,0,1784618160
1784618220000,65927.99,65955.0,65927.99,65955.0,6.46733,1784618279999,426464.2374833,1617,4.62443,304944.8311947,0,1784618220
1784618280000,65955.0,65986.68,65954.99,65985.61,10.30726,1784618339999,680000.1468053,1264,9.24105,609666.0303684,0,1784618280
1784618340000,65985.61,65987.25,65978.6,65987.24,3.25214,1784618399999,214595.0365684,887,2.53352,167176.9615379,0,1784618340
1784618400000,65987.25,66008.0,65936.0,65936.01,82.60222,1784618459999,5451563.4238328,7170,71.79454,4738399.1291947,0,1784618400
1784618460000,65936.01,65953.14,65914.49,65915.76,8.82604,1784618519999,581915.1785418,2251,3.75469,247556.8227918,0,1784618460
1784618520000,65915.75,65946.0,65901.53,65945.99,14.58773,1784618579999,961570.455114,2528,5.22601,344489.2550875,0,1784618520
1784618580000,65946.0,65958.0,65926.0,65927.57,6.62035,1784618639999,436520.0417495,3088,3.32,218894.1389641,0,1784618580
1784618640000,65927.56,65927.57,65904.43,65905.0,5.81371,1784618699999,383197.6431228,2534,2.87958,189791.1790905,0,1784618640
1784618700000,65904.99,65926.59,65894.36,65920.43,6.58819,1784618759999,434213.067702,2424,4.14074,272899.1623625,0,1784618700
1784618760000,65920.44,65920.44,65906.07,65906.07,2.27567,1784618819999,150001.255036,854,0.63486,41847.7385055,0,1784618760
1784618820000,65906.08,65930.0,65904.42,65927.36,4.58379,1784618879999,302157.6735671,1511,2.76909,182541.7982627,0,1784618820
1784618880000,65927.36,65955.64,65927.35,65955.63,2.96564,1784618939999,195550.0153671,1441,2.67827,176602.4246703,0,1784618880
1784618940000,65955.64,65962.0,65955.64,65961.99,3.15505,1784618999999,208109.5116965,799,1.72024,113466.7881834,0,1784618940
1784619000000,65962.0,65962.0,65950.0,65958.86,20.56391,1784619059999,1356369.7097013,1562,6.04733,398867.9706485,0,1784619000
1784619060000,65958.85,65958.86,65958.0,65958.0,20.61345,1784619119999,1359629.0447755,686,9.99738,659411.1968943,0,1784619060
1784619120000,65958.0,66013.18,65958.0,66013.18,20.60686,1784619179999,1359914.0991414,2331,8.19887,541078.2439953,0,1784619120
1784619180000,66013.17,66084.47,66012.01,66012.01,74.38733,1784619239999,4913402.1534253,6877,48.81171,3224012.0822129,0,1784619180
1784619240000,66012.0,66039.99,65999.84,66015.89,57.19427,1784619299999,3776180.8906215,3601,38.211,2522868.461006,0,1784619240
1784619300000,66015.89,66029.08,66010.0,66029.07,19.93291,1784619359999,1315849.4250101,1668,7.62427,503291.2019875,0,1784619300
1784619360000,66029.07,66054.53,66012.35,66031.99,26.15174,1784619419999,1727024.4115196,3664,11.17198,737816.7055564,0,1784619360
1784619420000,66031.99,66070.29,66031.99,66035.55,16.30439,1784619479999,1076882.8246606,3261,4.85153,320440.4406706,0,1784619420
1784619480000,66035.55,66035.56,66030.98,66030.98,11.6973,1784619539999,772397.0658167,1082,1.61153,106411.3609629,0,1784619480
1784619540000,66030.98,66056.0,66030.9,66052.01,17.97459,1784619599999,1187060.1295079,2681,7.1523,472337.8529253,0,1784619540
1784619600000,66052.0,66080.0,66048.08,66054.57,49.0397,1784619659999,3239908.9769643,3848,7.45287,492379.5802998,0,1784619600
1784619660000,66054.56,66070.49,66047.85,66047.86,22.11759,1784619719999,1461109.6920915,2000,8.54265,564351.5860183,0,1784619660
1784619720000,66047.85,66084.47,66047.85,66084.46,20.61995,1784619779999,1362286.3196483,2061,9.71718,641977.6768776,0,1784619720
1784619780000,66084.46,66149.62,66030.0,66030.0,73.6565,1784619839999,4869075.583583,7789,48.20844,3187500.0022103,0,1784619780
1784619840000,66030.0,66039.58,66020.0,66039.57,20.47606,1784619899999,1352041.0750786,2767,9.39253,620198.813898,0,1784619840
1784619900000,66039.57,66050.6,66026.4,66026.41,19.40223,1784619959999,1281233.2095056,1946,7.71755,509610.6039719,0,1784619900
1784619960000,66026.4,66182.99,66026.4,66128.44,40.02667,1784620019999,2646249.3304892,4527,24.01056,1587233.046443,0,1784619960
1784620020000,66128.43,66222.0,66118.59,66200.01,63.02701,1784620079999,4171126.9130715,4469,36.21312,2396724.469053,0,1784620020
1784620080000,66200.0,66203.99,66125.4,66129.2,28.30312,1784620139999,1872431.8338086,2972,4.36661,288798.4269993,0,1784620080
1784620140000,66129.19,66194.94,66107.99,66194.92,44.71782,1784620199999,2958207.1746481,3726,25.07998,1659191.6879297,0,1784620140
1784620200000,66194.93,66218.95,66174.0,66175.32,48.43246,1784620259999,3205794.4969129,2908,20.94609,1386353.3746795,0,1784620200
1784620260000,66175.31,66175.32,66143.41,66143.42,26.03667,1784620319999,1722629.9012984,2272,6.82969,451865.5317096,0,1784620260
1784620320000,66143.41,66210.0,66135.77,66209.99,40.47098,1784620379999,2678354.6490592,2904,14.45809,956834.6078003,0,1784620320
1784620380000,66209.99,66210.0,66173.3,66185.28,25.63301,1784620439999,1696592.0449759,2391,6.5355,432533.2134004,0,1784620380
1784620440000,66185.27,66245.64,66185.27,66209.87,43.99643,1784620499999,2913671.7954201,5007,21.58102,1429162.1064496,0,1784620440
1784620500000,66209.86,66218.34,66172.38,66218.01,38.97278,1784620559999,2580066.8272864,2902,14.30671,947046.4036159,0,1784620500
1784620560000,66218.0,66218.0,66178.36,66193.44,26.56377,1784620619999,1758426.7751666,2707,9.99896,661871.6380649,0,1784620560
1784620620000,66193.43,66235.01,66187.99,66228.48,31.99512,1784620679999,2118422.8037643,2486,18.16771,1202934.8382934,0,1784620620
1784620680000,66228.48,66228.48,66200.0,66200.0,18.71168,1784620739999,1238849.8912924,1499,5.08033,336345.9388304,0,1784620680
1784620740000,66200.01,66200.01,66186.86,66186.86,26.92483,1784620799999,1782322.9250175,1393,3.18267,210675.7100477,0,1784620740
1784620800000,66186.86,66217.02,66181.14,66195.0,62.30727,1784620859999,4124567.2619261,3046,36.61685,2423934.7217008,0,1784620800
1784620860000,66195.0,66195.0,66163.25,66175.98,16.20029,1784620919999,1072161.7665985,1688,5.02108,332278.4716504,0,1784620860
1784620920000,66175.99,66192.0,66170.07,66187.99,25.07962,1784620979999,1659778.7182334,2335,16.20755,1072569.1940631,0,1784620920
1784620980000,66188.0,66251.0,66187.99,66236.0,28.03789,1784621039999,1857022.9149029,3806,17.25683,1142891.7568668,0,1784620980
1784621040000,66235.99,66259.92,66226.3,66252.0,24.24719,1784621099999,1606149.6431071,2169,17.15594,1136356.0537295,0,1784621040
1784621100000,66252.01,66262.0,66218.0,66225.8,16.94049,1784621159999,1122257.6018873,2679,7.74807,513278.8023418,0,1784621100
1784621160000,66225.8,66236.0,66217.01,66228.17,16.65306,1784621219999,1102856.7787612,2201,8.65343,573068.4691303,0,1784621160
1784621220000,66228.18,66228.18,66200.0,66205.73,10.25875,1784621279999,679261.6113922,1897,5.181,343041.4828274,0,1784621220
1784621280000,66205.74,66221.77,66205.73,66210.78,8.87651,1784621339999,587761.2334026,1810,3.50994,232405.6849345,0,1784621280
1784621340000,66210.78,66210.79,66182.0,66182.01,9.33576,1784621399999,617978.4113774,1126,1.88942,125058.135115,0,1784621340
1784621400000,66182.01,66182.01,66174.58,66174.98,7.05803,1784621459999,467079.6519815,1065,2.19624,145339.2870331,0,1784621400
1784621460000,66174.97,66174.98,66129.19,66138.29,17.18574,1784621519999,1136974.4322878,2748,4.75057,314218.0479962,0,1784621460
1784621520000,66138.3,66168.11,66138.29,66164.0,13.5903,1784621579999,899039.0748897,3540,6.05432,400492.1077037,0,1784621520
1784621580000,66164.01,66238.0,66164.0,66238.0,10.74408,1784621639999,711127.0918716,3083,7.3333,485375.4784504,0,1784621580
1784621640000,66238.0,66289.0,66238.0,66282.21,25.44748,1784621699999,1686427.0753443,5115,14.51869,962136.487365,0,1784621640
1784621700000,66282.22,66282.28,66236.73,66236.73,26.72343,1784621759999,1771061.5221994,3335,10.80696,716224.1973075,0,1784621700
1784621760000,66236.74,66277.25,66236.73,66262.51,10.32132,1784621819999,683836.1595269,2493,5.75308,381160.3209608,0,1784621760
1784621820000,66262.52,66262.52,66236.73,66236.73,11.20166,1784621879999,742096.2579057,2357,4.16321,275802.8552303,0,1784621820
1784621880000,66236.74,66263.99,66212.0,66263.99,12.47581,1784621939999,826289.9719692,2697,8.82788,584684.9129829,0,1784621880
1784621940000,66263.99,66289.0,66263.99,66281.99,15.67226,1784621999999,1038722.5952432,3731,7.9631,527775.5368492,0,1784621940
1784622000000,66282.0,66300.0,66276.0,66300.0,21.34822,1784622059999,1415219.0422941,3283,13.31686,882796.6610508,0,1784622000
1784622060000,66300.0,66344.99,66299.99,66336.5,25.8698,1784622119999,1715765.5162585,4146,17.39549,1153764.669108,0,1784622060
1784622120000,66336.51,66342.0,66280.01,66282.94,20.32758,1784622179999,1347824.6612165,3629,9.77602,648097.264248,0,1784622120
1784622180000,66282.94,66338.93,66282.93,66338.92,8.43213,1784622239999,559155.776953,3114,6.5443,433959.4362529,0,1784622180
1784622240000,66338.93,66350.0,66279.45,66301.99,33.10085,1784622299999,2195149.700973,5893,18.72107,1241436.3307333,0,1784622240
1784622300000,66301.99,66302.0,66279.45,66292.0,8.13905,1784622359999,539539.9928028,2138,3.56344,236209.9874395,0,1784622300
1784622360000,66291.99,66323.94,66291.99,66317.05,11.99055,1784622419999,795206.0934291,1996,3.43106,227523.2708172,0,1784622360
1784622420000,66317.05,66317.05,66234.0,66248.0,12.06238,1784622479999,799172.9699818,3356,6.69571,443554.7934553,0,1784622420
1784622480000,66248.0,66263.98,66224.04,66230.0,31.94432,1784622539999,2116122.8322337,3198,7.27392,481806.4590349,0,1784622480
1784622540000,66230.0,66230.0,66200.0,66215.99,12.35296,1784622599999,817915.8737993,2208,6.41365,424627.3873736,0,1784622540
1784622600000,66215.99,66219.61,66200.69,66219.6,8.12158,1784622659999,537735.9237924,1701,3.41218,225921.9414706,0,1784622600
1784622660000,66219.6,66219.61,66192.01,66192.01,11.46986,1784622719999,759453.2438536,1587,6.12282,405437.9169296,0,1784622660
1784622720000,66192.01,66239.91,66188.0,66239.91,8.84656,1784622779999,585787.0479939,2252,5.83713,386546.2712043,0,1784622720
1784622780000,66239.92,66259.99,66232.01,66232.01,11.89295,1784622839999,787935.1313836,2823,6.60076,437304.2478271,0,1784622780
1784622840000,66232.01,66248.45,66216.0,66222.0,8.06747,1784622899999,534283.8972222,2715,4.36238,288888.2633749,0,1784622840
1784622900000,66221.71,66256.48,66218.0,66256.48,10.39948,1784622959999,688810.8683777,2564,8.4357,558734.9345412,0,1784622900
1784622960000,66256.49,66268.97,66250.0,66263.6,8.13457,1784623019999,539014.7737224,1515,4.14888,274908.7057515,0,1784622960
1784623020000,66263.61,66338.63,66263.6,66338.62,12.23086,1784623079999,810896.045121,3160,10.4246,691138.2666476,0,1784623020
1784623080000,66338.62,66354.0,66300.01,66300.02,25.36096,1784623139999,1682015.4880045,3896,15.13036,1003363.9275944,0,1784623080
1784623140000,66300.02,66345.91,66300.01,66341.99,20.87212,1784623199999,1384456.0298318,3395,9.05406,600572.1479436,0,1784623140
1784623200000,66341.99,66342.0,66310.96,66331.6,28.44614,1784623259999,1886656.5153595,2579,18.28382,1212620.9555912,0,1784623200
1784623260000,66331.6,66331.61,66293.71,66293.72,13.8249,1784623319999,916720.0572527,3410,3.39488,225101.8767217,0,1784623260
1784623320000,66293.72,66293.72,66280.36,66287.23,26.52711,1784623379999,1758335.653149,2355,19.74576,1308817.5024488,0,1784623320
1784623380000,66287.22,66306.54,66250.0,66300.99,32.99613,1784623439999,2186979.4165672,3026,16.86653,1117825.8094889,0,1784623380
1784623440000,66301.0,66307.73,66294.67,66307.72,15.24234,1784623499999,1010575.2861908,1853,10.26262,680415.1770201,0,1784623440
1784623500000,66307.72,66312.0,66257.92,66257.92,14.90249,1784623559999,987732.1918311,2564,5.8,384332.0818375,0,1784623500
1784623560000,66257.93,66331.3,66257.32,66322.64,37.05331,1784623619999,2455831.9633238,3947,28.03297,1857845.6675569,0,1784623560
1784623620000,66322.65,66328.0,66300.31,66312.5,26.07034,1784623679999,1728775.7071103,3532,18.95122,1256660.5639004,0,1784623620
1784623680000,66312.49,66322.0,66250.0,66250.0,18.6265,1784623739999,1234973.3973461,2859,10.70932,710185.9805805,0,1784623680
1784623740000,66250.01,66278.78,66238.63,66276.11,46.20485,1784623799999,3061501.4494313,2404,28.80539,1908804.8426606,0,1784623740
1784623800000,66276.12,66276.12,66244.73,66244.73,7.45085,1784623859999,493712.7750041,1358,1.21257,80346.9003138,0,1784623800
1784623860000,66244.73,66262.0,66232.95,66261.99,11.62049,1784623919999,769800.3477605,2546,5.07976,336509.5690687,0,1784623860
1784623920000,66262.0,66273.68,66255.8,66255.8,12.90846,1784623979999,855410.3704496,1673,2.15217,142618.3145119,0,1784623920
1784623980000,66255.81,66269.69,66252.87,66252.88,8.19659,1784624039999,543109.9466079,1463,1.50708,99861.5345634,0,1784623980
1784624040000,66252.87,66252.88,66233.1,66233.1,8.18006,1784624099999,541927.9306739,1484,2.26084,149778.0254188,0,1784624040
1784624100000,66233.1,66260.0,66216.15,66258.72,12.67788,1784624159999,839666.3898234,2533,5.44768,360799.6046995,0,1784624100
1784624160000,66258.72,66258.72,66212.72,66226.0,10.08166,1784624219999,667654.3920799,2880,2.44124,161651.7738831,0,1784624160
1784624220000,66226.0,66226.0,66210.99,66210.99,8.32716,1784624279999,551396.9702553,1913,5.17725,342821.3815013,0,1784624220
1784624280000,66211.0,66219.48,66210.0,66214.03,9.73866,1784624339999,644833.5218022,1286,2.92467,193652.6438334,0,1784624280
1784624340000,66214.04,66226.44,66214.04,66226.44,4.31541,1784624399999,285780.4150315,908,2.95818,195895.9237926,0,1784624340
1784624400000,66226.43,66234.0,66210.0,66210.01,9.48433,1784624459999,628058.3513421,2731,5.20413,344599.1592908,0,1784624400
1784624460000,66210.01,66222.0,66210.0,66210.0,6.29312,1784624519999,416714.7864687,1643,2.44544,161926.4215684,0,1784624460
1784624520000,66210.01,66210.01,66194.42,66194.43,5.77801,1784624579999,382530.9136855,1190,1.21643,80531.1409759,0,1784624520
1784624580000,66194.43,66194.43,66183.99,66190.0,4.34892,1784624639999,287847.122565,1190,1.31604,87105.1405139,0,1784624580
1784624640000,66189.99,66194.0,66189.99,66191.52,2.82275,1784624699999,186841.0050921,801,1.29928,86000.701502,0,1784624640
1784624700000,66191.51,66206.62,66191.51,66206.61,8.70195,1784624759999,576053.1200712,1178,6.52098,431675.7517886,0,1784624700
1784624760000,66206.62,66221.22,66206.61,66221.21,4.9176,1784624819999,325603.1208012,1525,2.2013,145753.2895124,0,1784624760
1784624820000,66221.22,66221.98,66193.36,66193.36,17.47605,1784624879999,1157162.5864862,2892,2.71719,179885.238183,0,1784624820
1784624880000,66193.36,66208.33,66186.84,66208.32,9.18734,1784624939999,608136.7969687,1808,5.03399,333216.4388145,0,1784624880
1784624940000,66208.33,66208.33,66196.0,66207.37,7.3891,1784624999999,489170.4004122,2428,3.74898,248185.5108416,0,1784624940
1784625000000,66207.38,66207.38,66201.98,66201.99,8.60318,1784625059999,569565.0713212,930,3.40688,225554.2861587,0,1784625000
1784625060000,66201.98,66201.99,66144.0,66176.2,28.61099,1784625119999,1893252.9925805,4054,16.02966,1060716.8655238,0,1784625060
1784625120000,66176.21,66196.7,66160.0,66175.87,24.91511,1784625179999,1648945.0984113,2342,15.93651,1054781.4785381,0,1784625120
1784625180000,66175.88,66196.95,66175.87,66195.77,17.30321,1784625239999,1145282.3111847,1390,14.69781,972827.5651646,0,1784625180
1784625240000,66195.76,66213.48,66195.76,66213.48,12.83244,1784625299999,849594.9281995,915,11.72877,776522.9367192,0,1784625240
1784625300000,66213.48,66230.0,66213.47,66228.02,2.66936,1784625359999,176772.3085738,1081,1.16905,77416.6957368,0,1784625300
1784625360000,66228.03,66246.42,66220.77,66235.8,8.9014,1784625419999,589561.5992238,1560,3.61791,239608.6137614,0,1784625360
1784625420000,66235.8,66246.42,66235.8,66246.41,5.58065,1784625479999,369679.2761266,786,2.11345,139996.1684961,0,1784625420
1784625480000,66246.41,66246.42,66246.41,66246.41,2.93329,1784625539999,194319.947476,414,1.54871,102596.4931182,0,1784625480
1784625540000,66246.42,66246.42,66228.0,66228.01,12.02887,1784625599999,796829.4138263,1441,1.00892,66832.7303923,0,1784625540
1784625600000,66228.0,66246.0,66228.0,66236.19,5.42695,1784625659999,359487.3589298,1220,2.61165,172997.233172,0,1784625600
1784625660000,66236.2,66236.2,66194.4,66194.41,14.63175,1784625719999,968869.6894502,2194,1.61762,107107.8437212,0,1784625660
1784625720000,66194.4,66194.41,66191.51,66194.39,7.42346,1784625779999,491386.9157268,939,1.79449,118782.9220194,0,1784625720
1784625780000,66194.4,66203.11,66194.39,66203.1,5.70033,1784625839999,377341.6940294,963,3.60731,238790.6386557,0,1784625780
1784625840000,66203.11,66236.0,66203.1,66235.99,8.33193,1784625899999,551777.8376642,1581,6.97701,462047.4334321,0,1784625840
1784625900000,66236.0,66243.62,66235.99,66243.62,2.75414,1784625959999,182438.1482678,991,2.00744,132975.5858147,0,1784625900
1784625960000,66243.61,66244.0,66230.0,66230.0,3.12362,1784626019999,206904.4600999,1227,1.62635,107728.8590245,0,1784625960
1784626020000,66230.0,66241.56,66228.6,66241.55,4.77558,1784626079999,316299.4073469,1103,2.7964,185205.1874771,0,1784626020
1784626080000,66241.55,66246.41,66236.0,66246.4,6.10226,1784626139999,404232.986091,1147,1.54844,102575.2582587,0,1784626080
1784626140000,66246.41,66246.41,66240.01,66240.02,2.47382,1784626199999,163877.4456613,843,1.07541,71239.3883441,0,1784626140
1784626200000,66240.01,66250.0,66228.6,66231.26,8.6962,1784626259999,576026.959243,1940,4.02117,266369.9403684,0,1784626200
1784626260000,66231.25,66305.3,66231.25,66305.29,14.96988,1784626319999,992006.0326832,2410,10.72841,710950.9216294,0,1784626260
1784626320000,66305.29,66318.0,66293.64,66306.0,9.15523,1784626379999,607044.4378594,1712,3.51498,233054.9170662,0,1784626320
1784626380000,66306.01,66322.0,66306.0,66322.0,3.26232,1784626439999,216330.9129566,965,2.25193,149330.6973042,0,1784626380
1784626440000,66322.0,66322.0,66282.48,66282.48,9.19304,1784626499999,609576.3106274,1953,1.91586,127027.3495674,0,1784626440
1784626500000,66282.49,66308.01,66281.3,66308.01,6.61239,1784626559999,438323.4835904,1671,3.74134,248008.6381221,0,1784626500
1784626560000,66308.0,66326.53,66308.0,66326.52,5.92636,1784626619999,393038.9863474,1096,4.45633,295542.9863821,0,1784626560
1784626620000,66326.52,66340.0,66326.52,66339.95,4.8562,1784626679999,322128.6355254,1272,3.03921,201600.0733911,0,1784626620
1784626680000,66339.94,66339.95,66330.71,66330.71,6.52062,1784626739999,432575.5094629,1000,1.96032,130047.5278462,0,1784626680
