open_time,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_base,taker_buy_quote,datetime
1721606400000,68165.35,68474.55,68036.0,68188.01,951.33104,1721609999999,64934248.9950764,54952,528.58296,36081336.6999134,2024-07-22 00:00:00
1721610000000,68188.01,68228.01,67762.0,67850.01,847.39629,1721613599999,57579226.6978414,54399,323.54261,21984702.6109346,2024-07-22 01:00:00
1721613600000,67850.01,68199.31,67753.72,68070.62,577.49338,1721617199999,39285733.4602082,39448,296.40855,20159124.3091937,2024-07-22 02:00:00
1721617200000,68070.63,68102.0,67836.62,67880.01,554.24338,1721620799999,37675260.644684,36301,236.71387,16089757.2457438,2024-07-22 03:00:00
1721620800000,67880.01,67996.01,67760.0,67923.98,398.15619,1721624399999,27031274.0810981,38245,183.81272,12478604.1360778,2024-07-22 04:00:00
1721624400000,67923.99,67940.01,67520.0,67626.01,733.17693,1721627999999,49623454.5285411,76617,314.97303,21315416.5800652,2024-07-22 05:00:00
1721628000000,67626.01,67743.66,67122.22,67412.0,1070.91049,1721631599999,72174375.9957382,97021,410.37618,27658739.9282316,2024-07-22 06:00:00
1721631600000,67412.0,67412.0,67184.61,67236.0,748.40372,1721635199999,50347444.8829159,45591,337.8058,22725799.5806096,2024-07-22 07:00:00
1721635200000,67236.01,67399.98,67030.0,67080.48,716.00307,1721638799999,48118351.3170846,48155,291.70564,19605816.0745832,2024-07-22 08:00:00
1721638800000,67080.48,67427.22,66944.1,67427.22,691.8028,1721642399999,46500654.4195588,48098,394.4963,26519929.7761647,2024-07-22 09:00:00
1721642400000,67427.22,67524.0,67293.53,67422.01,573.01226,1721645999999,38630561.272624,40707,254.0939,17131903.5301262,2024-07-22 10:00:00
1721646000000,67422.01,67599.0,67288.0,67516.01,490.35266,1721649599999,33057088.3357206,34952,252.72574,17041066.0308449,2024-07-22 11:00:00
1721649600000,67516.01,67697.11,67366.02,67697.11,596.37152,1721653199999,40295123.8993349,40342,311.71816,21062634.2662415,2024-07-22 12:00:00
1721653200000,67697.11,67952.39,66991.27,67098.0,1856.07368,1721656799999,125278556.564728,110277,810.94032,54754456.7807687,2024-07-22 13:00:00
