open_time,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_base,taker_buy_quote,datetime
1070323200000,187.6699981689453,188.80999755859372,187.55999755859372,188.00999450683597,0.0,1070409599999,0.0,100,0.0,0.0,2003-12-02 00:00:00
1070409600000,188.0200042724609,188.2400054931641,186.4900054931641,187.08999633789065,0.0,1070495999999,0.0,100,0.0,0.0,2003-12-03 00:00:00
1070496000000,187.02999877929688,187.02999877929688,185.8999938964844,186.22000122070312,0.0,1070582399999,0.0,100,0.0,0.0,2003-12-04 00:00:00
1070582400000,186.19000244140625,186.7400054931641,185.8300018310547,185.8800048828125,0.0,1070668799999,0.0,100,0.0,0.0,2003-12-05 00:00:00
1070841600000,185.9499969482422,186.6999969482422,185.58999633789065,186.17999267578125,0.0,1070927999999,0.0,100,0.0,0.0,2003-12-08 00:00:00
1070928000000,186.17999267578125,187.22999572753903,185.80999755859372,186.80999755859372,0.0,1071014399999,0.0,100,0.0,0.0,2003-12-09 00:00:00
1071014400000,186.8699951171875,189.16000366210935,186.8000030517578,188.50999450683597,0.0,1071100799999,0.0,100,0.0,0.0,2003-12-10 00:00:00
1071100800000,188.58999633789065,188.91000366210935,188.0500030517578,188.5200042724609,0.0,1071187199999,0.0,100,0.0,0.0,2003-12-11 00:00:00
1071187200000,188.44000244140625,188.8600006103516,187.8699951171875,188.05999755859372,0.0,1071273599999,0.0,100,0.0,0.0,2003-12-12 00:00:00
1071446400000,187.9199981689453,188.5399932861328,187.38999938964844,188.16000366210935,0.0,1071532799999,0.0,100,0.0,0.0,2003-12-15 00:00:00
1071532800000,188.17999267578125,188.7700042724609,187.6699981689453,188.58999633789065,0.0,1071619199999,0.0,100,0.0,0.0,2003-12-16 00:00:00
1071619200000,188.5500030517578,189.8699951171875,188.0800018310547,189.5200042724609,0.0,1071705599999,0.0,100,0.0,0.0,2003-12-17 00:00:00
1071705600000,189.3999938964844,190.9600067138672,189.3999938964844,190.6300048828125,0.0,1071791999999,0.0,100,0.0,0.0,2003-12-18 00:00:00
1071792000000,190.6100006103516,190.7899932861328,189.72999572753903,190.2700042724609,0.0,1071878399999,0.0,100,0.0,0.0,2003-12-19 00:00:00
1072051200000,190.0399932861328,190.44000244140625,188.8600006103516,189.58999633789065,0.0,1072137599999,0.0,100,0.0,0.0,2003-12-22 00:00:00
1072137600000,189.58999633789065,194.80999755859372,189.1100006103516,189.41000366210935,0.0,1072223999999,0.0,100,0.0,0.0,2003-12-23 00:00:00
1072224000000,189.3999938964844,190.6300048828125,189.2100067138672,190.3800048828125,0.0,1072310399999,0.0,100,0.0,0.0,2003-12-24 00:00:00
1072310400000,190.3999938964844,190.52999877929688,189.8300018310547,190.33999633789065,0.0,1072396799999,0.0,100,0.0,0.0,2003-12-25 00:00:00
1072396800000,190.3300018310547,190.7899932861328,189.4900054931641,190.4600067138672,0.0,1072483199999,0.0,100,0.0,0.0,2003-12-26 00:00:00
1072656000000,190.1999969482422,190.32000732421875,189.1300048828125,189.8000030517578,0.0,1072742399999,0.0,100,0.0,0.0,2003-12-29 00:00:00
1072742400000,189.91000366210935,190.5399932861328,189.4900054931641,190.17999267578125,0.0,1072828799999,0.0,100,0.0,0.0,2003-12-30 00:00:00
1072828800000,190.1100006103516,192.0399932861328,189.8699951171875,192.02999877929688,0.0,1072915199999,0.0,100,0.0,0.0,2003-12-31 00:00:00
1072915200000,192.02999877929688,192.02999877929688,190.2100067138672,191.57000732421875,0.0,1073001599999,0.0,100,0.0,0.0,2004-01-01 00:00:00
1073001600000,191.57000732421875,192.4900054931641,190.22999572753903,192.2899932861328,0.0,1073087999999,0.0,100,0.0,0.0,2004-01-02 00:00:00
1073260800000,191.9499969482422,192.41000366210935,190.9600067138672,191.94000244140625,0.0,1073347199999,0.0,100,0.0,0.0,2004-01-05 00:00:00
1073347200000,192.00999450683597,193.9900054931641,191.5800018310547,193.3600006103516,0.0,1073433599999,0.0,100,0.0,0.0,2004-01-06 00:00:00
1073433600000,193.3600006103516,193.8300018310547,192.38999938964844,192.92999267578125,0.0,1073519999999,0.0,100,0.0,0.0,2004-01-07 00:00:00
1073520000000,192.9600067138672,194.8699951171875,192.1300048828125,194.6699981689453,0.0,1073606399999,0.0,100,0.0,0.0,2004-01-08 00:00:00
1073606400000,194.72999572753903,197.83999633789065,194.41000366210935,196.3800048828125,0.0,1073692799999,0.0,100,0.0,0.0,2004-01-09 00:00:00
1073865600000,196.9199981689453,197.67999267578125,196.3300018310547,196.77999877929688,0.0,1073951999999,0.0,100,0.0,0.0,2004-01-12 00:00:00
1073952000000,196.67999267578125,197.1100006103516,195.4900054931641,196.3699951171875,0.0,1074038399999,0.0,100,0.0,0.0,2004-01-13 00:00:00
1074038400000,196.3699951171875,196.3699951171875,189.22999572753903,194.6499938964844,0.0,1074124799999,0.0,100,0.0,0.0,2004-01-14 00:00:00
1074124800000,194.69000244140625,194.97999572753903,192.91000366210935,193.97000122070312,0.0,1074211199999,0.0,100,0.0,0.0,2004-01-15 00:00:00
1074211200000,194.0500030517578,194.0500030517578,191.3300018310547,191.75999450683597,0.0,1074297599999,0.0,100,0.0,0.0,2004-01-16 00:00:00
1074470400000,191.9499969482422,192.47000122070312,191.0,191.13999938964844,0.0,1074556799999,0.0,100,0.0,0.0,2004-01-19 00:00:00
1074556800000,191.1199951171875,195.3500061035156,191.08999633789065,194.58999633789065,0.0,1074643199999,0.0,100,0.0,0.0,2004-01-20 00:00:00
1074643200000,194.6100006103516,196.0,194.52999877929688,195.7400054931641,0.0,1074729599999,0.0,100,0.0,0.0,2004-01-21 00:00:00
1074729600000,195.7700042724609,196.42999267578125,195.13999938964844,195.67999267578125,0.0,1074815999999,0.0,100,0.0,0.0,2004-01-22 00:00:00
1074816000000,195.6699981689453,196.1000061035156,192.8999938964844,195.0500030517578,0.0,1074902399999,0.0,100,0.0,0.0,2004-01-23 00:00:00
1075075200000,194.4900054931641,194.5,192.3699951171875,193.0200042724609,0.0,1075161599999,0.0,100,0.0,0.0,2004-01-26 00:00:00
1075161600000,193.00999450683597,193.22000122070312,190.8800048828125,192.9600067138672,0.0,1075247999999,0.0,100,0.0,0.0,2004-01-27 00:00:00
1075248000000,192.8999938964844,194.22999572753903,192.44000244140625,192.6000061035156,0.0,1075334399999,0.0,100,0.0,0.0,2004-01-28 00:00:00
1075334400000,192.58999633789065,193.69000244140625,191.82000732421875,192.38999938964844,0.0,1075420799999,0.0,100,0.0,0.0,2004-01-29 00:00:00
1075420800000,192.3699951171875,193.16000366210935,191.0399932861328,192.75999450683597,0.0,1075507199999,0.0,100,0.0,0.0,2004-01-30 00:00:00
1075680000000,192.7400054931641,193.0,191.47000122070312,192.17999267578125,0.0,1075766399999,0.0,100,0.0,0.0,2004-02-02 00:00:00
1075766400000,193.22999572753903,193.9499969482422,192.9499969482422,193.7700042724609,0.0,1075852799999,0.0,100,0.0,0.0,2004-02-03 00:00:00
1075852800000,193.7899932861328,193.9499969482422,192.9499969482422,193.1999969482422,0.0,1075939199999,0.0,100,0.0,0.0,2004-02-04 00:00:00
1075939200000,193.22999572753903,194.3500061035156,193.0,193.8000030517578,0.0,1076025599999,0.0,100,0.0,0.0,2004-02-05 00:00:00
1076025600000,193.80999755859372,196.02999877929688,193.80999755859372,194.82000732421875,0.0,1076111999999,0.0,100,0.0,0.0,2004-02-06 00:00:00
1076284800000,194.8999938964844,196.8999938964844,194.8999938964844,196.77999877929688,0.0,1076371199999,0.0,100,0.0,0.0,2004-02-09 00:00:00
1076371200000,196.75,197.6499938964844,196.5,197.1100006103516,0.0,1076457599999,0.0,100,0.0,0.0,2004-02-10 00:00:00
1076457600000,197.1199951171875,199.5200042724609,196.8600006103516,199.3800048828125,0.0,1076543999999,0.0,100,0.0,0.0,2004-02-11 00:00:00
1076544000000,199.32000732421875,199.8600006103516,198.9499969482422,199.33999633789065,0.0,1076630399999,0.0,100,0.0,0.0,2004-02-12 00:00:00
1076630400000,199.33999633789065,199.9199981689453,198.33999633789065,198.38999938964844,0.0,1076716799999,0.0,100,0.0,0.0,2004-02-13 00:00:00
1076889600000,198.75999450683597,199.47000122070312,198.3500061035156,199.13999938964844,0.0,1076975999999,0.0,100,0.0,0.0,2004-02-16 00:00:00
